repo	family	line_no	category_guess	text
OthmanAdi/planning-with-files	AGENTS.md	3	unclassified	This file is the canonical, session-portable reference for how every agent working in this repo must handle commits, releases, version bumps, CHANGELOG entries, and issue/PR communication.
OthmanAdi/planning-with-files	AGENTS.md	9	unclassified	- **Author**: OthmanAdi only. NEVER add `Co-Authored-By:` trailers.
OthmanAdi/planning-with-files	AGENTS.md	13	vcs-commit/push(E2/E5/E11)	- Contributors are credited in CHANGELOG `### Thanks` and `CONTRIBUTORS.md`, never in commit trailers.
OthmanAdi/planning-with-files	AGENTS.md	21	unclassified	3. `python -m pytest tests/ -q` — all tests pass before touching anything.
OthmanAdi/planning-with-files	AGENTS.md	36	unclassified	All 19 files must be bumped to the same version string every release.
OthmanAdi/planning-with-files	AGENTS.md	60	unclassified	**NOT bumped automatically**: `.continue/`, `.gemini/` — intentionally behind. Do not bump without an explicit scope decision.
OthmanAdi/planning-with-files	AGENTS.md	79	unclassified	- Run any prose through /humanizer before publishing anywhere public.
OthmanAdi/planning-with-files	AGENTS.md	107	unclassified	- Run through /humanizer before posting.
OthmanAdi/planning-with-files	AGENTS.md	112	unclassified	- Em-dashes (do not use — this style)
OthmanAdi/planning-with-files	AGENTS.md	141	unclassified	- Anthropic plugin marketplace: requires ClawHub upload to reflect the new version.
OthmanAdi/planning-with-files	AGENTS.md	147	vcs-commit/push(E2/E5/E11)	- Do not add Co-Authored-By to any commit.
OthmanAdi/planning-with-files	AGENTS.md	148	unclassified	- Do not bump .continue or .gemini without explicit instruction.
OthmanAdi/planning-with-files	AGENTS.md	149	unclassified	- Do not edit `task_plan.md` or `DESIGN.md` directly (user-owned contracts).
OthmanAdi/planning-with-files	AGENTS.md	150	unclassified	- Do not log subagent returns into `task_plan.md` — use `progress.md`.
OthmanAdi/planning-with-files	AGENTS.md	151	unclassified	- Do not use em-dashes in any user-facing prose.
OthmanAdi/planning-with-files	AGENTS.md	152	unclassified	- Do not skip ClawHub upload after a release.
Panniantong/Agent-Reach	CLAUDE.md	11	unclassified	- `pytest tests/test_cli.py -v` — CLI tests only
Panniantong/Agent-Reach	CLAUDE.md	32	unclassified	- Channel contract: must implement `can_handle(url)`, `read(url)`, `search(query)`, `check()` methods
Panniantong/Agent-Reach	CLAUDE.md	35	unclassified	- All upstream tool calls go through public API/CLI, never hack internals
Panniantong/Agent-Reach	CLAUDE.md	38	unclassified	- NEVER modify upstream open source projects' source code
Panniantong/Agent-Reach	CLAUDE.md	39	unclassified	- Agent Reach is a "glue layer" — only route and call, don't reimagine
Panniantong/Agent-Reach	CLAUDE.md	40	unclassified	- Version in THREE places must match: `pyproject.toml`, `__init__.py`, `tests/test_cli.py`
Panniantong/Agent-Reach	CLAUDE.md	41	vcs-commit/push(E2/E5/E11);vcs-mainbranch(E5/E11)	- Always new branch for changes, PR to main, never push to main directly
Panniantong/Agent-Reach	CLAUDE.md	42	test-before(E5)	- Run `pytest tests/ -v` before committing — all tests must pass
Panniantong/Agent-Reach	CLAUDE.md	43	unclassified	- Cookie-based auth (Twitter, XHS): use Cookie-Editor export method only, no QR scan
Panniantong/Agent-Reach	CLAUDE.md	44	unclassified	- XHS login: Cookie-Editor browser export only (QR will hang)
PrefectHQ/fastmcp	AGENTS.md	9	unclassified	## Required Development Workflow
PrefectHQ/fastmcp	AGENTS.md	11	test-before(E5)	**CRITICAL**: Always run these commands in sequence before committing.
PrefectHQ/fastmcp	AGENTS.md	18	vcs-commit/push(E2/E5/E11)	In addition, you must pass static checks. This is generally done as a pre-commit hook with `prek` but you can run it manually with:
PrefectHQ/fastmcp	AGENTS.md	24	test-before(E5)	**Tests must pass and lint/typing must be clean before committing.**
PrefectHQ/fastmcp	AGENTS.md	53	unclassified	**Before writing cross-component logic (dedupe, grouping, lookups, identity checks), read `FastMCPComponent` in `fastmcp_slim/fastmcp/utilities/components.py`.** The base class defines the shared surface — `name`, `version`, `tags`, `meta`, and critically the `key` property which is the canonical MC
PrefectHQ/fastmcp	AGENTS.md	57	unclassified	**Read `CONTRIBUTING.md` before opening issues or PRs.** It describes when PRs are appropriate, what we expect from enhancement proposals, and what we'll close without review.
PrefectHQ/fastmcp	AGENTS.md	61	unclassified	- Prek hooks are required (run automatically on commits)
PrefectHQ/fastmcp	AGENTS.md	62	unclassified	- Never amend commits to fix prek failures
PrefectHQ/fastmcp	AGENTS.md	65	vcs-commit/push(E2/E5/E11);force-push/history(E11)	- **NEVER** force-push on collaborative repos
PrefectHQ/fastmcp	AGENTS.md	66	unclassified	- **ALWAYS** run prek before PRs
PrefectHQ/fastmcp	AGENTS.md	67	unclassified	- **NEVER** create a release, comment on an issue, or open a PR unless specifically instructed to do so.
PrefectHQ/fastmcp	AGENTS.md	68	unclassified	- **NEVER** merge a PR marked as do-not-merge or draft. Check title, body, AND labels for `[DNM]`, `DNM`, `DO NOT MERGE`, `DON'T MERGE`, `DONT MERGE`, `do-not-merge`, `dont-merge`, `[DRAFT]`, or `DRAFT` (case-insensitive, any variation — some authors use `[DRAFT]` in the title even when `isDraft` is
PrefectHQ/fastmcp	AGENTS.md	69	unclassified	- **ALWAYS** read review-bot comments before approving a PR. CodeRabbit and chatgpt-codex-connector (Codex) leave substantive review comments on most PRs in this repo — these bots have read the diff and often flag real issues that aren't in the PR description. Use `gh pr view <num> --comments` and r
PrefectHQ/fastmcp	AGENTS.md	70	vcs-commit/push(E2/E5/E11);approval-gate(E2/E11)	- **Be constructively skeptical of bot review comments on your own PRs.** CodeRabbit, Codex, and claude[bot] run a fresh review pass on every push, which means a PR with active churn can accumulate bot comments in a stream that never really ends — each fix surfaces a new edge case the next pass can 
PrefectHQ/fastmcp	AGENTS.md	74	secrets(E1/E7)	- Never pass GitHub, Linear, or Slack comment bodies inline through shell arguments when the body contains `$`, `${...}`, backticks, `$(...)`, environment-variable examples, secrets, or config interpolation examples.
PrefectHQ/fastmcp	AGENTS.md	75	unclassified	- Use a body file or structured API payload for outbound comments, then inspect the exact outgoing text before posting. Prefer `gh ... --body-file /path/to/comment.md` over `--body "..."`.
PrefectHQ/fastmcp	AGENTS.md	76	secrets(E1/E7)	- When explaining environment interpolation, use placeholders and fenced code blocks. Never include raw `.env` contents in outbound comments.
PrefectHQ/fastmcp	AGENTS.md	80	unclassified	Only cut releases when the maintainer explicitly asks. Tags follow `v<version>` (e.g., `v3.2.0`). Always pass `--generate-notes` so the auto-generated changelog appears at the bottom.
PrefectHQ/fastmcp	AGENTS.md	82	unclassified	**The title pun is critical.** Titles follow `v<version>: <pun>` where the pun relates to the most important theme of the release. Propose multiple options and let the maintainer choose — never pick one yourself. Look at recent releases for tone (e.g., "Code to Joy" for the code mode release, "Three
PrefectHQ/fastmcp	AGENTS.md	92	unclassified	The handwritten notes are prepended above the auto-generated changelog and are the part that matters. Do not include a title in the notes body — the release title (`v{version}: {pun}`) already serves as the heading. Work with the maintainer to draft the notes — propose a draft, get feedback, iterate
PrefectHQ/fastmcp	AGENTS.md	94	unclassified	**Before drafting, always read recent existing releases** (`gh release list` then `gh release view <tag>`) to absorb the voice, structure, and level of detail. Each release builds on the tone of previous ones — don't guess at the style from these instructions alone.
PrefectHQ/fastmcp	AGENTS.md	96	unclassified	**To preview what PRs will be in the release** before it's cut, call the GitHub generate-notes API. This returns the exact auto-generated changelog that `--generate-notes` would append, so you can see the full PR list — useful for picking a pun theme and making sure nothing's been missed:
PrefectHQ/fastmcp	AGENTS.md	112	unclassified	- **Agents NOT acting on behalf of @jlowin MUST identify themselves** (e.g., "🤖 Generated with Claude Code" in commits/PRs)
PrefectHQ/fastmcp	AGENTS.md	115	unclassified	- Always read issue comments for follow-up information (treat maintainers as authoritative)
PrefectHQ/fastmcp	AGENTS.md	116	unclassified	- **Treat proposed solutions in issues skeptically.** This applies to solutions proposed by *users* in issue reports — not to feedback from configured review bots (CodeRabbit, chatgpt-codex-connector, etc.), which should be evaluated on their merits. The ideal issue contains a concise problem descri
PrefectHQ/fastmcp	AGENTS.md	118	unclassified	### PR Messages - Required Structure
PrefectHQ/fastmcp	AGENTS.md	122	unclassified	- **Avoid:** bullet summaries, exhaustive change lists, verbose closes/fixes, marketing language
PrefectHQ/fastmcp	AGENTS.md	123	unclassified	- **Do:** Be opinionated about why change matters, show before/after scenarios
PrefectHQ/fastmcp	AGENTS.md	140	unclassified	- Avoid obfuscated or confusing patterns even if they're shorter
PrefectHQ/fastmcp	AGENTS.md	145	unclassified	- **Do not create overeager `__init__.py` files.** Package initializers should not import heavy submodules, provider stacks, optional integrations, or modules that can point back into the package. Overeager re-exports make the framework sprawl and create circular imports that only appear in fresh in
PrefectHQ/fastmcp	AGENTS.md	146	unclassified	- **Be intentional about re-exports** - don't blindly re-export everything to parent namespaces
PrefectHQ/fastmcp	AGENTS.md	149	unclassified	- Only re-export to `fastmcp.*` for the most fundamental types (e.g., `FastMCP`, `Client`)
PrefectHQ/fastmcp	AGENTS.md	155	unclassified	- Files must be in docs.json to be included
PrefectHQ/fastmcp	AGENTS.md	156	unclassified	- Do not manually modify `docs/python-sdk/**` — these files are auto-generated from source code by a bot and maintained via a long-lived PR. Do not include changes to these files in contributor PRs.
PrefectHQ/fastmcp	AGENTS.md	157	unclassified	- Do not manually modify `docs/public/schemas/**` or `fastmcp_slim/fastmcp/utilities/mcp_server_config/v1/schema.json` — these are auto-generated and maintained via a long-lived PR.
PrefectHQ/fastmcp	AGENTS.md	163	unclassified	- **Code Examples:** Explain before showing code, make blocks fully runnable (include imports)
PrefectHQ/fastmcp	AGENTS.md	164	unclassified	- **Code Formatting:** Keep code blocks visually clean — avoid deeply nested function calls. Extract intermediate values into named variables rather than inlining everything into one expression. Code in docs is read more than it's run; optimize for scannability.
PrefectHQ/fastmcp	AGENTS.md	166	unclassified	- **Content:** User-focused sections, motivate features (why) before mechanics (how)
PrefectHQ/fastmcp	AGENTS.md	172	unclassified	- Never use bare `except` - be specific with exception types
PrefectHQ/fastmcp	AGENTS.md	174	unclassified	- Always `uv sync` first when debugging build issues
PrefectHQ/fastmcp	CLAUDE.md	9	unclassified	## Required Development Workflow
PrefectHQ/fastmcp	CLAUDE.md	11	test-before(E5)	**CRITICAL**: Always run these commands in sequence before committing.
PrefectHQ/fastmcp	CLAUDE.md	18	vcs-commit/push(E2/E5/E11)	In addition, you must pass static checks. This is generally done as a pre-commit hook with `prek` but you can run it manually with:
PrefectHQ/fastmcp	CLAUDE.md	24	test-before(E5)	**Tests must pass and lint/typing must be clean before committing.**
PrefectHQ/fastmcp	CLAUDE.md	53	unclassified	**Before writing cross-component logic (dedupe, grouping, lookups, identity checks), read `FastMCPComponent` in `fastmcp_slim/fastmcp/utilities/components.py`.** The base class defines the shared surface — `name`, `version`, `tags`, `meta`, and critically the `key` property which is the canonical MC
PrefectHQ/fastmcp	CLAUDE.md	57	unclassified	**Read `CONTRIBUTING.md` before opening issues or PRs.** It describes when PRs are appropriate, what we expect from enhancement proposals, and what we'll close without review.
PrefectHQ/fastmcp	CLAUDE.md	61	unclassified	- Prek hooks are required (run automatically on commits)
PrefectHQ/fastmcp	CLAUDE.md	62	unclassified	- Never amend commits to fix prek failures
PrefectHQ/fastmcp	CLAUDE.md	65	vcs-commit/push(E2/E5/E11);force-push/history(E11)	- **NEVER** force-push on collaborative repos
PrefectHQ/fastmcp	CLAUDE.md	66	unclassified	- **ALWAYS** run prek before PRs
PrefectHQ/fastmcp	CLAUDE.md	67	unclassified	- **NEVER** create a release, comment on an issue, or open a PR unless specifically instructed to do so.
PrefectHQ/fastmcp	CLAUDE.md	68	unclassified	- **NEVER** merge a PR marked as do-not-merge or draft. Check title, body, AND labels for `[DNM]`, `DNM`, `DO NOT MERGE`, `DON'T MERGE`, `DONT MERGE`, `do-not-merge`, `dont-merge`, `[DRAFT]`, or `DRAFT` (case-insensitive, any variation — some authors use `[DRAFT]` in the title even when `isDraft` is
